,Code,supermarket,fast_food,total_weekly_income,total_private_outdoor_space,RUC11,rural_urban_settings
201,E02000208,0,0,630.0,221683.9,Urban major conurbation,urban
202,E02000209,0,0,810.0,446338.7,Urban major conurbation,urban
203,E02000210,0,1,940.0,298157.9,Urban major conurbation,urban
204,E02000211,1,0,920.0,739723.4,Urban major conurbation,urban
205,E02000212,1,2,730.0,260127.9,Urban major conurbation,urban
206,E02000213,8,0,660.0,219551.8,Urban major conurbation,urban
207,E02000214,1,1,1020.0,422356.9,Urban major conurbation,urban
208,E02000215,1,0,830.0,326622.0,Urban major conurbation,urban
209,E02000216,0,0,1070.0,590049.3,Urban major conurbation,urban
210,E02000217,2,4,820.0,231202.1,Urban major conurbation,urban
211,E02000218,1,0,930.0,490642.1,Urban major conurbation,urban
212,E02000219,2,0,1000.0,1347228.6,Urban major conurbation,urban
213,E02000220,5,9,780.0,276081.0,Urban major conurbation,urban
214,E02000221,1,2,800.0,526334.6,Urban major conurbation,urban
215,E02000222,1,0,1030.0,743035.6,Urban major conurbation,urban
216,E02000223,0,0,670.0,270724.9,Urban major conurbation,urban
217,E02000224,1,2,990.0,488571.9,Urban major conurbation,urban
218,E02000225,1,0,710.0,510895.1,Urban major conurbation,urban
219,E02000226,2,0,1050.0,1172840.6,Urban major conurbation,urban
220,E02000227,0,0,860.0,719590.1,Urban major conurbation,urban
221,E02000228,0,0,1170.0,1468518.5,Urban major conurbation,urban
222,E02000229,0,0,620.0,350937.7,Urban major conurbation,urban
223,E02000230,2,0,1020.0,1238157.0,Urban major conurbation,urban
224,E02000231,0,0,1160.0,2170232.8,Urban major conurbation,urban
225,E02000232,1,0,960.0,905202.7,Urban major conurbation,urban
226,E02000233,0,0,980.0,724085.1,Urban major conurbation,urban
227,E02000234,2,0,1020.0,1087015.2,Urban major conurbation,urban
228,E02000235,0,0,1120.0,1253046.3,Urban major conurbation,urban
229,E02000236,0,0,1130.0,1045098.2,Urban major conurbation,urban
230,E02000237,0,1,890.0,1098937.3,Urban major conurbation,urban
231,E02000238,1,2,880.0,427423.5,Urban major conurbation,urban
232,E02000239,0,0,950.0,470361.5,Urban major conurbation,urban
233,E02000240,0,0,730.0,394236.6,Urban major conurbation,urban
234,E02000241,0,0,900.0,343253.2,Urban major conurbation,urban
235,E02000242,0,0,850.0,291908.7,Urban major conurbation,urban
236,E02000243,2,1,820.0,426448.6,Urban major conurbation,urban
237,E02000244,1,0,920.0,267361.2,Urban major conurbation,urban
238,E02000245,0,1,640.0,194018.2,Urban major conurbation,urban
239,E02000246,1,0,710.0,354391.4,Urban major conurbation,urban
240,E02000247,1,0,740.0,321275.6,Urban major conurbation,urban
241,E02000248,0,0,960.0,388402.9,Urban major conurbation,urban
242,E02000249,2,0,780.0,363047.1,Urban major conurbation,urban
243,E02000250,0,0,1310.0,352217.3,Urban major conurbation,urban
244,E02000251,0,0,890.0,321869.8,Urban major conurbation,urban
245,E02000252,3,1,820.0,230843.9,Urban major conurbation,urban
246,E02000253,0,0,680.0,363110.1,Urban major conurbation,urban
247,E02000254,0,0,850.0,309152.8,Urban major conurbation,urban
248,E02000255,0,0,1040.0,360325.9,Urban major conurbation,urban
249,E02000256,2,0,1140.0,771473.8,Urban major conurbation,urban
250,E02000257,5,7,1140.0,734238.7,Urban major conurbation,urban
251,E02000258,0,0,970.0,298279.4,Urban major conurbation,urban
252,E02000259,0,0,1080.0,277303.1,Urban major conurbation,urban
253,E02000260,1,0,800.0,291540.6,Urban major conurbation,urban
254,E02000261,1,0,850.0,350009.0,Urban major conurbation,urban
255,E02000262,2,1,800.0,207560.3,Urban major conurbation,urban
256,E02000263,0,0,760.0,240886.9,Urban major conurbation,urban
257,E02000264,3,0,1110.0,446243.4,Urban major conurbation,urban
258,E02000265,4,1,830.0,225467.1,Urban major conurbation,urban
259,E02000266,0,0,700.0,348508.2,Urban major conurbation,urban
260,E02000267,1,0,970.0,205281.3,Urban major conurbation,urban
261,E02000268,1,0,1040.0,428655.9,Urban major conurbation,urban
262,E02000269,2,1,1230.0,273490.8,Urban major conurbation,urban
263,E02000270,0,0,680.0,123816.1,Urban major conurbation,urban
264,E02000271,0,1,1390.0,211315.7,Urban major conurbation,urban
265,E02000272,1,0,1140.0,257006.5,Urban major conurbation,urban
266,E02000274,1,0,740.0,280816.7,Urban major conurbation,urban
267,E02000275,0,0,740.0,279908.8,Urban major conurbation,urban
268,E02000276,0,4,1190.0,193012.7,Urban major conurbation,urban
269,E02000277,1,0,760.0,358370.5,Urban major conurbation,urban
270,E02000278,0,0,660.0,375155.2,Urban major conurbation,urban
271,E02000279,1,0,740.0,375509.4,Urban major conurbation,urban
272,E02000280,1,3,850.0,620313.5,Urban major conurbation,urban
273,E02000281,0,0,760.0,364801.2,Urban major conurbation,urban
274,E02000282,1,0,630.0,292677.8,Urban major conurbation,urban
275,E02000283,0,0,770.0,441318.1,Urban major conurbation,urban
276,E02000284,1,2,930.0,399533.7,Urban major conurbation,urban
277,E02000285,0,0,970.0,456155.6,Urban major conurbation,urban
278,E02000286,2,0,920.0,585489.5,Urban major conurbation,urban
279,E02000287,1,1,950.0,1277325.1,Urban major conurbation,urban
280,E02000288,3,0,700.0,420955.6,Urban major conurbation,urban
281,E02000289,1,0,990.0,665239.7,Urban major conurbation,urban
282,E02000290,0,0,630.0,169581.8,Urban major conurbation,urban
283,E02000291,6,5,800.0,363483.4,Urban major conurbation,urban
284,E02000292,1,0,860.0,407891.3,Urban major conurbation,urban
285,E02000293,1,0,1030.0,802065.2,Urban major conurbation,urban
286,E02000294,1,0,720.0,344015.4,Urban major conurbation,urban
287,E02000295,1,0,950.0,561809.5,Urban major conurbation,urban
288,E02000296,3,1,810.0,465265.8,Urban major conurbation,urban
289,E02000297,1,1,980.0,587450.7,Urban major conurbation,urban
290,E02000298,0,0,1130.0,857614.6,Urban major conurbation,urban
291,E02000299,0,0,690.0,259530.0,Urban major conurbation,urban
292,E02000300,0,1,740.0,242844.8,Urban major conurbation,urban
293,E02000301,0,0,620.0,276162.8,Urban major conurbation,urban
294,E02000302,1,0,840.0,419961.4,Urban major conurbation,urban
295,E02000303,0,0,630.0,318156.1,Urban major conurbation,urban
296,E02000304,0,0,1120.0,723044.3,Urban major conurbation,urban
297,E02000305,1,0,940.0,416285.7,Urban major conurbation,urban
298,E02000306,2,1,550.0,130908.3,Urban major conurbation,urban
299,E02000307,0,0,790.0,353870.6,Urban major conurbation,urban
300,E02000308,1,0,830.0,331201.7,Urban major conurbation,urban
301,E02000309,3,0,680.0,264208.1,Urban major conurbation,urban
302,E02000311,0,0,740.0,396913.4,Urban major conurbation,urban
303,E02000312,1,0,880.0,431260.9,Urban major conurbation,urban
304,E02000313,0,0,690.0,85625.7,Urban major conurbation,urban
305,E02000314,3,2,870.0,284597.5,Urban major conurbation,urban
306,E02000315,1,0,710.0,311872.3,Urban major conurbation,urban
307,E02000316,3,1,770.0,94991.2,Urban major conurbation,urban
308,E02000317,0,0,690.0,148949.3,Urban major conurbation,urban
309,E02000318,1,0,740.0,240380.1,Urban major conurbation,urban
310,E02000319,0,0,780.0,188445.4,Urban major conurbation,urban
311,E02000320,0,0,790.0,227793.9,Urban major conurbation,urban
312,E02000321,0,0,660.0,119276.6,Urban major conurbation,urban
313,E02000323,1,0,650.0,210599.9,Urban major conurbation,urban
314,E02000324,0,0,730.0,296610.3,Urban major conurbation,urban
315,E02000326,0,0,960.0,216770.7,Urban major conurbation,urban
316,E02000327,0,0,740.0,132437.5,Urban major conurbation,urban
317,E02000328,0,0,1030.0,344565.0,Urban major conurbation,urban
318,E02000329,0,0,800.0,309734.2,Urban major conurbation,urban
319,E02000331,0,0,770.0,368659.8,Urban major conurbation,urban
320,E02000332,0,0,980.0,430222.5,Urban major conurbation,urban
321,E02000333,1,0,1210.0,479988.2,Urban major conurbation,urban
322,E02000334,0,0,840.0,449406.7,Urban major conurbation,urban
323,E02000335,0,0,920.0,461943.9,Urban major conurbation,urban
324,E02000337,0,0,740.0,516748.3,Urban major conurbation,urban
325,E02000339,4,1,960.0,459678.3,Urban major conurbation,urban
326,E02000340,1,1,830.0,614906.6,Urban major conurbation,urban
327,E02000341,0,0,690.0,496932.4,Urban major conurbation,urban
328,E02000342,0,0,740.0,332450.3,Urban major conurbation,urban
329,E02000343,0,0,790.0,552604.4,Urban major conurbation,urban
330,E02000344,0,0,880.0,578515.2,Urban major conurbation,urban
331,E02000345,1,1,970.0,141149.8,Urban major conurbation,urban
332,E02000346,0,1,550.0,39895.4,Urban major conurbation,urban
333,E02000347,0,0,860.0,184576.5,Urban major conurbation,urban
334,E02000348,1,0,730.0,73571.3,Urban major conurbation,urban
335,E02000350,0,6,910.0,182661.9,Urban major conurbation,urban
336,E02000351,1,2,960.0,162660.2,Urban major conurbation,urban
337,E02000352,0,0,860.0,142996.7,Urban major conurbation,urban
338,E02000353,2,10,1020.0,133228.5,Urban major conurbation,urban
339,E02000354,0,0,650.0,145983.8,Urban major conurbation,urban
340,E02000355,1,2,820.0,179438.7,Urban major conurbation,urban
341,E02000356,0,2,1000.0,425427.0,Urban major conurbation,urban
342,E02000357,0,0,580.0,56389.5,Urban major conurbation,urban
343,E02000358,1,3,760.0,128632.7,Urban major conurbation,urban
344,E02000359,0,1,790.0,131299.6,Urban major conurbation,urban
345,E02000360,1,1,640.0,102195.7,Urban major conurbation,urban
346,E02000361,4,1,740.0,81920.8,Urban major conurbation,urban
347,E02000362,0,0,680.0,87459.9,Urban major conurbation,urban
348,E02000363,0,0,610.0,69338.2,Urban major conurbation,urban
349,E02000364,1,0,910.0,250034.5,Urban major conurbation,urban
350,E02000365,2,2,830.0,238658.2,Urban major conurbation,urban
351,E02000366,1,0,720.0,153318.0,Urban major conurbation,urban
352,E02000367,2,4,920.0,105561.6,Urban major conurbation,urban
353,E02000368,0,0,630.0,86076.4,Urban major conurbation,urban
354,E02000369,2,0,710.0,56760.1,Urban major conurbation,urban
355,E02000370,0,1,700.0,27594.9,Urban major conurbation,urban
356,E02000371,4,7,830.0,31408.3,Urban major conurbation,urban
357,E02000372,1,2,730.0,198779.4,Urban major conurbation,urban
358,E02000373,1,0,640.0,61757.9,Urban major conurbation,urban
359,E02000374,0,0,930.0,182701.3,Urban major conurbation,urban
360,E02000375,3,1,810.0,96000.6,Urban major conurbation,urban
361,E02000376,3,2,830.0,96992.2,Urban major conurbation,urban
362,E02000377,2,1,830.0,168865.3,Urban major conurbation,urban
363,E02000378,3,0,990.0,67515.8,Urban major conurbation,urban
364,E02000379,0,0,990.0,203620.0,Urban major conurbation,urban
365,E02000380,0,0,1130.0,97224.9,Urban major conurbation,urban
366,E02000381,1,0,1140.0,114062.5,Urban major conurbation,urban
367,E02000382,3,1,1090.0,137958.2,Urban major conurbation,urban
368,E02000383,2,0,960.0,74889.0,Urban major conurbation,urban
369,E02000384,4,1,770.0,65165.8,Urban major conurbation,urban
370,E02000385,0,0,1200.0,49871.3,Urban major conurbation,urban
371,E02000386,1,0,790.0,56889.4,Urban major conurbation,urban
372,E02000387,0,1,870.0,61824.1,Urban major conurbation,urban
373,E02000388,2,3,940.0,88603.3,Urban major conurbation,urban
374,E02000389,3,0,1170.0,177197.5,Urban major conurbation,urban
375,E02000390,2,2,1010.0,74400.4,Urban major conurbation,urban
376,E02000391,3,1,1140.0,117780.0,Urban major conurbation,urban
377,E02000392,5,0,1170.0,104977.0,Urban major conurbation,urban
378,E02000393,1,0,1360.0,81307.3,Urban major conurbation,urban
379,E02000394,2,0,960.0,82090.9,Urban major conurbation,urban
380,E02000395,1,0,1400.0,96225.5,Urban major conurbation,urban
381,E02000396,0,0,1190.0,93387.2,Urban major conurbation,urban
382,E02000397,1,0,760.0,162454.2,Urban major conurbation,urban
383,E02000398,0,0,570.0,140608.0,Urban major conurbation,urban
384,E02000400,2,3,890.0,258822.1,Urban major conurbation,urban
385,E02000401,0,1,640.0,243811.1,Urban major conurbation,urban
386,E02000402,0,0,600.0,190745.8,Urban major conurbation,urban
387,E02000403,0,3,750.0,165885.4,Urban major conurbation,urban
388,E02000404,1,0,720.0,160116.5,Urban major conurbation,urban
389,E02000405,0,1,1360.0,295141.4,Urban major conurbation,urban
390,E02000406,0,0,680.0,148272.8,Urban major conurbation,urban
391,E02000407,0,6,610.0,125061.2,Urban major conurbation,urban
392,E02000408,2,4,630.0,118134.9,Urban major conurbation,urban
393,E02000409,1,0,630.0,110610.1,Urban major conurbation,urban
394,E02000410,1,0,1220.0,245413.7,Urban major conurbation,urban
395,E02000411,1,1,690.0,143986.9,Urban major conurbation,urban
396,E02000412,7,1,660.0,122519.6,Urban major conurbation,urban
397,E02000413,0,0,1250.0,419629.0,Urban major conurbation,urban
398,E02000414,0,1,770.0,133559.9,Urban major conurbation,urban
399,E02000415,0,0,720.0,165170.1,Urban major conurbation,urban
400,E02000416,1,1,820.0,130587.1,Urban major conurbation,urban
401,E02000417,2,1,1290.0,294054.4,Urban major conurbation,urban
402,E02000418,0,1,1300.0,215801.8,Urban major conurbation,urban
403,E02000419,1,0,840.0,144123.6,Urban major conurbation,urban
404,E02000420,2,0,630.0,164912.8,Urban major conurbation,urban
405,E02000421,2,1,600.0,109821.0,Urban major conurbation,urban
406,E02000422,1,0,700.0,97323.9,Urban major conurbation,urban
407,E02000423,0,0,760.0,119440.3,Urban major conurbation,urban
408,E02000424,0,0,1080.0,168778.3,Urban major conurbation,urban
409,E02000425,1,0,890.0,101190.6,Urban major conurbation,urban
410,E02000426,0,1,1210.0,635778.6,Urban major conurbation,urban
411,E02000427,1,3,880.0,137900.8,Urban major conurbation,urban
412,E02000428,1,0,630.0,98342.1,Urban major conurbation,urban
413,E02000429,0,0,1370.0,322725.7,Urban major conurbation,urban
414,E02000430,4,2,1310.0,198029.0,Urban major conurbation,urban
415,E02000431,2,0,1470.0,202675.5,Urban major conurbation,urban
416,E02000432,0,2,1030.0,137265.2,Urban major conurbation,urban
417,E02000433,2,0,880.0,1021458.8,Urban major conurbation,urban
418,E02000434,0,0,960.0,606342.4,Urban major conurbation,urban
419,E02000435,0,0,900.0,606839.6,Urban major conurbation,urban
420,E02000436,0,0,1160.0,883486.8,Urban major conurbation,urban
421,E02000437,1,0,870.0,651319.4,Urban major conurbation,urban
422,E02000438,2,2,880.0,642261.7,Urban major conurbation,urban
423,E02000439,1,0,830.0,406370.0,Urban major conurbation,urban
424,E02000440,1,3,1090.0,674278.3,Urban major conurbation,urban
425,E02000441,1,1,930.0,810134.7,Urban major conurbation,urban
426,E02000442,1,0,900.0,599091.9,Urban major conurbation,urban
427,E02000443,1,0,780.0,398220.3,Urban major conurbation,urban
428,E02000444,1,0,920.0,459761.6,Urban major conurbation,urban
429,E02000445,1,2,800.0,409907.5,Urban major conurbation,urban
430,E02000447,0,0,1030.0,589390.8,Urban major conurbation,urban
431,E02000448,3,4,1180.0,807967.7,Urban major conurbation,urban
432,E02000449,0,0,750.0,399965.9,Urban major conurbation,urban
433,E02000451,1,0,1130.0,517923.0,Urban major conurbation,urban
434,E02000452,2,4,950.0,320342.1,Urban major conurbation,urban
435,E02000453,2,0,1000.0,392210.5,Urban major conurbation,urban
436,E02000454,0,0,1250.0,697859.9,Urban major conurbation,urban
437,E02000455,2,6,960.0,656295.6,Urban major conurbation,urban
438,E02000456,0,1,980.0,340983.6,Urban major conurbation,urban
439,E02000457,1,1,1080.0,501165.2,Urban major conurbation,urban
440,E02000459,2,5,780.0,404446.4,Urban major conurbation,urban
441,E02000460,1,0,800.0,266606.5,Urban major conurbation,urban
442,E02000461,0,1,1100.0,407258.3,Urban major conurbation,urban
443,E02000462,2,7,860.0,343181.4,Urban major conurbation,urban
444,E02000463,0,0,810.0,433938.0,Urban major conurbation,urban
445,E02000464,0,0,640.0,628887.7,Urban major conurbation,urban
446,E02000465,0,1,630.0,491332.3,Urban major conurbation,urban
447,E02000466,0,0,740.0,886581.5,Urban major conurbation,urban
448,E02000467,1,0,570.0,446346.9,Urban major conurbation,urban
449,E02000468,1,0,730.0,588595.9,Urban major conurbation,urban
450,E02000469,0,1,650.0,403368.8,Urban major conurbation,urban
451,E02000470,1,6,810.0,891486.1,Urban major conurbation,urban
452,E02000471,0,0,870.0,834753.0,Urban major conurbation,urban
453,E02000472,0,0,800.0,754318.6,Urban major conurbation,urban
454,E02000473,2,0,880.0,833325.1,Urban major conurbation,urban
455,E02000474,1,0,740.0,560870.4,Urban major conurbation,urban
456,E02000475,1,0,920.0,1029952.2,Urban major conurbation,urban
457,E02000476,9,0,720.0,407507.0,Urban major conurbation,urban
458,E02000477,1,0,910.0,892349.0,Urban major conurbation,urban
459,E02000478,0,0,1020.0,1310796.6,Urban major conurbation,urban
460,E02000479,1,1,790.0,450946.3,Urban major conurbation,urban
461,E02000480,0,0,800.0,601672.1,Urban major conurbation,urban
462,E02000481,0,1,790.0,809229.8,Urban major conurbation,urban
463,E02000482,1,1,1000.0,926977.4,Urban major conurbation,urban
464,E02000483,1,0,730.0,619699.5,Urban major conurbation,urban
465,E02000484,0,0,850.0,684970.0,Urban major conurbation,urban
466,E02000485,2,2,860.0,673407.4,Urban major conurbation,urban
467,E02000486,1,0,810.0,568103.1,Urban major conurbation,urban
468,E02000487,1,1,1030.0,1101582.5,Urban major conurbation,urban
469,E02000488,1,0,840.0,572226.1,Urban major conurbation,urban
470,E02000489,2,0,740.0,494536.7,Urban major conurbation,urban
471,E02000490,1,0,700.0,517635.5,Urban major conurbation,urban
472,E02000491,0,0,690.0,652523.9,Urban major conurbation,urban
473,E02000492,0,0,780.0,645525.2,Urban major conurbation,urban
474,E02000493,1,0,740.0,350782.9,Urban major conurbation,urban
475,E02000494,0,0,1120.0,1358544.3,Urban major conurbation,urban
476,E02000495,2,0,920.0,791580.4,Urban major conurbation,urban
477,E02000496,0,0,820.0,692537.8,Rural town and fringe,rural
478,E02000497,0,0,960.0,785201.9,Urban major conurbation,urban
479,E02000498,1,0,940.0,592475.8,Urban major conurbation,urban
480,E02000499,2,1,1060.0,827315.0,Urban major conurbation,urban
481,E02000500,6,5,1050.0,929837.0,Urban major conurbation,urban
482,E02000501,0,0,990.0,594482.8,Urban major conurbation,urban
483,E02000502,1,0,930.0,535865.4,Urban major conurbation,urban
484,E02000503,0,0,1030.0,499717.2,Urban major conurbation,urban
485,E02000504,0,0,1060.0,925260.4,Urban major conurbation,urban
486,E02000506,1,0,1070.0,1237459.5,Urban major conurbation,urban
487,E02000507,0,0,940.0,487541.5,Urban major conurbation,urban
488,E02000508,0,4,760.0,512524.1,Urban major conurbation,urban
489,E02000509,2,0,740.0,335782.7,Urban major conurbation,urban
490,E02000510,1,0,900.0,671214.5,Urban major conurbation,urban
491,E02000511,0,0,840.0,581231.9,Urban major conurbation,urban
492,E02000512,0,0,740.0,473873.7,Urban major conurbation,urban
493,E02000513,1,0,760.0,344090.8,Urban major conurbation,urban
494,E02000514,2,0,830.0,458928.7,Urban major conurbation,urban
495,E02000515,4,0,750.0,576998.4,Urban major conurbation,urban
496,E02000516,0,1,880.0,368767.1,Urban major conurbation,urban
497,E02000517,0,0,720.0,455504.9,Urban major conurbation,urban
498,E02000518,0,3,740.0,514854.9,Urban major conurbation,urban
499,E02000519,1,1,710.0,465371.7,Urban major conurbation,urban
500,E02000520,0,0,750.0,528279.9,Urban major conurbation,urban
501,E02000521,2,0,770.0,576980.0,Urban major conurbation,urban
502,E02000522,0,0,780.0,557953.3,Urban major conurbation,urban
503,E02000523,2,0,840.0,440516.6,Urban major conurbation,urban
504,E02000524,2,0,790.0,476772.9,Urban major conurbation,urban
505,E02000525,0,2,800.0,355030.5,Urban major conurbation,urban
506,E02000526,1,0,1360.0,266448.1,Urban major conurbation,urban
507,E02000528,3,0,760.0,234048.6,Urban major conurbation,urban
508,E02000529,1,0,820.0,323497.7,Urban major conurbation,urban
509,E02000530,1,1,690.0,190737.0,Urban major conurbation,urban
510,E02000531,0,0,840.0,375929.0,Urban major conurbation,urban
511,E02000532,1,0,1160.0,377329.4,Urban major conurbation,urban
512,E02000533,0,0,1180.0,330981.2,Urban major conurbation,urban
513,E02000534,1,0,1120.0,503064.4,Urban major conurbation,urban
514,E02000535,1,1,900.0,464893.3,Urban major conurbation,urban
515,E02000536,0,0,880.0,490996.3,Urban major conurbation,urban
516,E02000537,0,0,1060.0,461501.8,Urban major conurbation,urban
517,E02000538,1,2,840.0,391046.9,Urban major conurbation,urban
518,E02000539,1,0,950.0,376926.7,Urban major conurbation,urban
519,E02000540,0,0,840.0,321944.1,Urban major conurbation,urban
520,E02000541,1,1,770.0,317898.9,Urban major conurbation,urban
521,E02000542,2,0,780.0,318669.6,Urban major conurbation,urban
522,E02000543,3,2,960.0,350289.4,Urban major conurbation,urban
523,E02000544,0,0,930.0,443241.1,Urban major conurbation,urban
524,E02000545,2,0,840.0,282060.4,Urban major conurbation,urban
525,E02000546,1,0,900.0,336216.4,Urban major conurbation,urban
526,E02000547,2,0,750.0,491793.9,Urban major conurbation,urban
527,E02000548,0,0,720.0,445259.2,Urban major conurbation,urban
528,E02000549,1,0,770.0,638891.2,Urban major conurbation,urban
529,E02000550,3,0,850.0,330848.4,Urban major conurbation,urban
530,E02000551,1,0,670.0,321746.4,Urban major conurbation,urban
531,E02000552,0,0,870.0,398092.8,Urban major conurbation,urban
532,E02000553,1,1,830.0,373486.5,Urban major conurbation,urban
533,E02000554,0,0,700.0,134031.7,Urban major conurbation,urban
534,E02000555,2,6,850.0,150386.7,Urban major conurbation,urban
535,E02000556,3,13,810.0,171984.6,Urban major conurbation,urban
536,E02000557,0,3,760.0,121982.5,Urban major conurbation,urban
537,E02000558,0,4,600.0,69397.3,Urban major conurbation,urban
538,E02000559,1,1,1030.0,144942.5,Urban major conurbation,urban
539,E02000560,3,11,820.0,92652.1,Urban major conurbation,urban
540,E02000561,2,0,1070.0,217470.7,Urban major conurbation,urban
541,E02000562,0,0,890.0,165664.3,Urban major conurbation,urban
542,E02000563,0,0,660.0,128233.4,Urban major conurbation,urban
543,E02000564,4,6,880.0,139796.5,Urban major conurbation,urban
544,E02000565,1,0,790.0,118091.3,Urban major conurbation,urban
545,E02000566,2,14,1120.0,155869.0,Urban major conurbation,urban
546,E02000567,0,2,870.0,209509.7,Urban major conurbation,urban
547,E02000568,2,5,620.0,67787.6,Urban major conurbation,urban
548,E02000569,3,7,880.0,147184.1,Urban major conurbation,urban
549,E02000570,0,3,1210.0,164148.7,Urban major conurbation,urban
550,E02000571,1,2,790.0,98412.0,Urban major conurbation,urban
551,E02000572,0,3,620.0,54116.3,Urban major conurbation,urban
552,E02000573,5,8,1080.0,115474.7,Urban major conurbation,urban
553,E02000574,1,9,840.0,69193.5,Urban major conurbation,urban
554,E02000575,5,8,810.0,26815.3,Urban major conurbation,urban
555,E02000576,6,8,700.0,10865.0,Urban major conurbation,urban
556,E02000577,1,0,600.0,36276.9,Urban major conurbation,urban
557,E02000578,0,0,620.0,66718.4,Urban major conurbation,urban
558,E02000579,3,0,820.0,150507.9,Urban major conurbation,urban
559,E02000580,1,0,750.0,82648.8,Urban major conurbation,urban
560,E02000581,0,0,620.0,58474.7,Urban major conurbation,urban
561,E02000582,3,3,1210.0,115852.3,Urban major conurbation,urban
562,E02000583,1,0,1290.0,148379.0,Urban major conurbation,urban
563,E02000584,2,1,1390.0,159428.8,Urban major conurbation,urban
564,E02000585,2,0,1190.0,222781.4,Urban major conurbation,urban
565,E02000586,1,1,1410.0,75093.9,Urban major conurbation,urban
566,E02000587,2,0,1340.0,135419.3,Urban major conurbation,urban
567,E02000588,2,1,1370.0,62730.9,Urban major conurbation,urban
568,E02000589,1,0,1080.0,43773.3,Urban major conurbation,urban
569,E02000590,1,3,920.0,59667.3,Urban major conurbation,urban
570,E02000591,2,2,860.0,51283.6,Urban major conurbation,urban
571,E02000592,4,4,1500.0,54674.9,Urban major conurbation,urban
572,E02000593,1,1,1080.0,89917.6,Urban major conurbation,urban
573,E02000594,2,1,1130.0,69377.3,Urban major conurbation,urban
574,E02000595,4,0,1160.0,105877.3,Urban major conurbation,urban
575,E02000596,3,0,1250.0,112582.2,Urban major conurbation,urban
576,E02000597,0,0,770.0,60067.3,Urban major conurbation,urban
577,E02000598,0,0,1280.0,533024.3,Urban major conurbation,urban
578,E02000599,0,0,1150.0,1528031.1,Urban major conurbation,urban
579,E02000600,1,0,1090.0,343592.9,Urban major conurbation,urban
580,E02000601,1,0,1190.0,298533.3,Urban major conurbation,urban
581,E02000602,1,1,770.0,232234.0,Urban major conurbation,urban
582,E02000603,1,0,870.0,464329.5,Urban major conurbation,urban
583,E02000604,3,5,1070.0,466478.4,Urban major conurbation,urban
584,E02000605,0,0,1030.0,571582.4,Urban major conurbation,urban
585,E02000606,5,1,1070.0,354572.2,Urban major conurbation,urban
586,E02000607,0,0,1070.0,469517.4,Urban major conurbation,urban
587,E02000608,4,4,980.0,204057.5,Urban major conurbation,urban
588,E02000609,0,0,940.0,656192.1,Urban major conurbation,urban
589,E02000610,0,0,930.0,449706.1,Urban major conurbation,urban
590,E02000611,0,0,1110.0,819819.9,Urban major conurbation,urban
591,E02000612,1,0,1050.0,755064.4,Urban major conurbation,urban
592,E02000613,1,0,1030.0,534003.1,Urban major conurbation,urban
593,E02000614,3,0,890.0,476106.6,Urban major conurbation,urban
594,E02000615,3,1,900.0,559774.2,Urban major conurbation,urban
595,E02000616,0,0,960.0,430755.8,Urban major conurbation,urban
596,E02000617,2,1,870.0,680788.5,Urban major conurbation,urban
597,E02000619,1,0,740.0,56404.2,Urban major conurbation,urban
598,E02000620,2,5,930.0,67015.4,Urban major conurbation,urban
599,E02000621,5,2,890.0,85828.7,Urban major conurbation,urban
600,E02000622,0,2,910.0,132846.4,Urban major conurbation,urban
601,E02000623,0,1,730.0,79188.0,Urban major conurbation,urban
602,E02000624,2,0,760.0,120399.9,Urban major conurbation,urban
603,E02000625,1,4,710.0,62739.9,Urban major conurbation,urban
604,E02000626,0,0,610.0,106306.4,Urban major conurbation,urban
605,E02000627,0,0,880.0,108518.1,Urban major conurbation,urban
606,E02000628,3,1,640.0,87059.9,Urban major conurbation,urban
607,E02000629,1,3,1110.0,160087.1,Urban major conurbation,urban
608,E02000630,4,2,1110.0,172495.6,Urban major conurbation,urban
609,E02000631,0,0,1010.0,274611.6,Urban major conurbation,urban
610,E02000632,3,0,1190.0,132933.6,Urban major conurbation,urban
611,E02000633,3,0,760.0,128747.2,Urban major conurbation,urban
612,E02000634,0,2,880.0,95915.4,Urban major conurbation,urban
613,E02000635,2,0,920.0,194425.5,Urban major conurbation,urban
614,E02000636,3,1,1520.0,221543.3,Urban major conurbation,urban
615,E02000637,1,5,1020.0,173701.3,Urban major conurbation,urban
616,E02000638,3,0,780.0,145848.5,Urban major conurbation,urban
617,E02000639,1,0,710.0,131421.9,Urban major conurbation,urban
618,E02000640,0,0,1180.0,284703.3,Urban major conurbation,urban
619,E02000641,1,0,680.0,127550.4,Urban major conurbation,urban
620,E02000642,1,0,970.0,303902.7,Urban major conurbation,urban
621,E02000643,1,0,930.0,529833.3,Urban major conurbation,urban
622,E02000644,1,0,960.0,308196.6,Urban major conurbation,urban
623,E02000645,1,4,980.0,339536.7,Urban major conurbation,urban
624,E02000646,4,1,940.0,359495.0,Urban major conurbation,urban
625,E02000647,0,0,940.0,385026.9,Urban major conurbation,urban
626,E02000648,1,0,710.0,184950.4,Urban major conurbation,urban
627,E02000649,2,0,880.0,354858.9,Urban major conurbation,urban
628,E02000650,0,1,840.0,260615.9,Urban major conurbation,urban
629,E02000651,1,0,890.0,341829.8,Urban major conurbation,urban
630,E02000652,0,0,830.0,238745.0,Urban major conurbation,urban
631,E02000653,1,0,790.0,93852.2,Urban major conurbation,urban
632,E02000654,0,1,620.0,74628.8,Urban major conurbation,urban
